OBJECTID,PolygonOID,Position,TIF_ID,X,Y
24227,6056,SW,945,203600.923700000159442,203600.923700000159442
24228,6056,SE,945,203611.613199999555945,203611.613199999555945
24229,6057,NW,950,203592.788700000382960,203592.788700000382960
24230,6057,NE,950,203600.923700000159442,203600.923700000159442
24231,6057,SW,950,203580.577600000426173,203580.577600000426173
24232,6057,SE,950,203599.974499999545515,203599.974499999545515
24233,6058,NW,951,203600.923700000159442,203600.923700000159442
24234,6058,NE,951,203611.613199999555945,203611.613199999555945
24235,6058,SW,951,203600.923700000159442,203600.923700000159442
24236,6058,SE,951,203600.923700000159442,203600.923700000159442
24237,6059,NW,956,203580.577600000426173,203580.577600000426173
24238,6059,NE,956,203599.974499999545515,203599.974499999545515
24239,6059,SW,956,203578.575500000268221,203578.575500000268221
24240,6059,SE,956,203597.025799999944866,203597.025799999944866
24241,6060,NW,512,209673.535600000061095,209673.535600000061095
24242,6060,NE,512,209700.923700000159442,209700.923700000159442
24243,6060,SW,512,209674.255599999800324,209674.255599999800324
24244,6060,SE,512,209700.923700000159442,209700.923700000159442
24245,6061,NW,513,209700.923700000159442,209700.923700000159442
24246,6061,NE,513,209750.923700000159442,209750.923700000159442
24247,6061,SW,513,209700.923700000159442,209700.923700000159442
24248,6061,SE,513,209750.923700000159442,209750.923700000159442
24249,6062,NW,514,209750.923700000159442,209750.923700000159442
24250,6062,NE,514,209771.276399999856949,209771.276399999856949
24251,6062,SW,514,209750.923700000159442,209750.923700000159442
24252,6062,SE,514,209783.806300000287592,209783.806300000287592
24253,6063,NW,521,209674.255599999800324,209674.255599999800324
24254,6063,NE,521,209700.923700000159442,209700.923700000159442
24255,6063,SW,521,209686.000000000000000,209686.000000000000000
24256,6063,SE,521,209700.923700000159442,209700.923700000159442
24257,6064,NW,522,209700.923700000159442,209700.923700000159442
24258,6064,NE,522,209743.888799999840558,209743.888799999840558
24259,6064,SW,522,209700.923700000159442,209700.923700000159442
24260,6064,SE,522,209743.888799999840558,209743.888799999840558
24261,6065,NW,865,210723.470099999569356,210723.470099999569356
24262,6065,NE,865,210750.923700000159442,210750.923700000159442
24263,6065,SW,865,210711.395299999974668,210711.395299999974668
24264,6065,SE,865,210750.923700000159442,210750.923700000159442
24265,6066,NW,866,210750.923700000159442,210750.923700000159442
24266,6066,NE,866,210772.529299999587238,210772.529299999587238
24267,6066,SW,866,210750.923700000159442,210750.923700000159442
24268,6066,SE,866,210778.455400000326335,210778.455400000326335
24269,6067,NW,886,210706.258899999782443,210706.258899999782443
24270,6067,NE,886,210750.923700000159442,210750.923700000159442
24271,6067,SW,886,210728.142699999734759,210728.142699999734759
24272,6067,SE,886,210750.923700000159442,210750.923700000159442
24273,6068,NW,887,210750.923700000159442,210750.923700000159442
24274,6068,NE,887,210765.569799999706447,210765.569799999706447
24275,6068,SW,887,210750.923700000159442,210750.923700000159442
24276,6068,SE,887,210765.569799999706447,210765.569799999706447
24277,6069,NW,998,211067.784599999897182,211067.784599999897182
24278,6069,NE,998,211078.885999999940395,211078.885999999940395
24279,6069,SW,998,211092.299100000411272,211092.299100000411272
24280,6069,SE,998,211100.923700000159442,211100.923700000159442
24281,6070,NW,999,211100.923700000159442,211100.923700000159442
24282,6070,NE,999,211100.923700000159442,211100.923700000159442
24283,6070,SW,999,211100.923700000159442,211100.923700000159442
24284,6070,SE,999,211103.775100000202656,211103.775100000202656
24285,6071,NW,1090,210786.363300000317395,210786.363300000317395
24286,6071,NE,1090,210791.355600000359118,210791.355600000359118
24287,6071,SW,1090,210768.860700000077486,210768.860700000077486
24288,6071,SE,1090,210777.403800000436604,210777.403800000436604
24289,6072,NW,1090,210757.861600000411272,210757.861600000411272
24290,6072,NE,1090,210772.586900000460446,210772.586900000460446
24291,6072,SW,1090,210753.673700000159442,210753.673700000159442
24292,6072,SE,1090,210764.115100000053644,210764.115100000053644
24293,6073,NW,1103,210750.923700000159442,210750.923700000159442
24294,6073,NE,1103,210750.923700000159442,210750.923700000159442
24295,6073,SW,1103,210747.153099999763072,210747.153099999763072
24296,6073,SE,1103,210750.055399999953806,210750.055399999953806
24297,6074,NW,1104,210753.673700000159442,210753.673700000159442
24298,6074,NE,1104,210764.115100000053644,210764.115100000053644
24299,6074,SW,1104,210750.923700000159442,210750.923700000159442
24300,6074,SE,1104,210761.687099999748170,210761.687099999748170
24301,6075,NW,1348,210157.363400000147521,210157.363400000147521
24302,6075,NE,1348,210188.847500000149012,210188.847500000149012
24303,6075,SW,1348,210156.938900000415742,210156.938900000415742
24304,6075,SE,1348,210188.296400000341237,210188.296400000341237
24305,6076,NW,1329,210132.605200000107288,210132.605200000107288
24306,6076,NE,1329,210134.603400000371039,210134.603400000371039
24307,6076,SW,1329,210131.014899999834597,210131.014899999834597
24308,6076,SE,1329,210134.603400000371039,210134.603400000371039
24309,6077,NW,1339,210126.699900000356138,210126.699900000356138
24310,6077,NE,1339,210150.923700000159442,210150.923700000159442
24311,6077,SW,1339,210119.133299999870360,210119.133299999870360
24312,6077,SE,1339,210148.412499999627471,210148.412499999627471
24313,6078,NW,1340,210150.923700000159442,210150.923700000159442
24314,6078,NE,1340,210157.038300000131130,210157.038300000131130
24315,6078,SW,1340,210150.923700000159442,210150.923700000159442
24316,6078,SE,1340,210152.483699999749660,210152.483699999749660
24317,6079,NW,1338,210100.923700000159442,210100.923700000159442
24318,6079,NE,1338,210100.923700000159442,210100.923700000159442
24319,6079,SW,1338,210097.196000000461936,210097.196000000461936
24320,6079,SE,1338,210100.923700000159442,210100.923700000159442
24321,6080,NW,1339,210109.930900000035763,210109.930900000035763
24322,6080,NE,1339,210142.297699999995530,210142.297699999995530
24323,6080,SW,1339,210100.923700000159442,210100.923700000159442
24324,6080,SE,1339,210140.888100000098348,210140.888100000098348
24325,6081,NW,1346,210097.196000000461936,210097.196000000461936
24326,6081,NE,1346,210100.923700000159442,210100.923700000159442
24327,6081,SW,1346,210092.472299999557436,210092.472299999557436
24328,6081,SE,1346,210100.923700000159442,210100.923700000159442
24329,6082,NW,1347,210100.923700000159442,210100.923700000159442
24330,6082,NE,1347,210140.888100000098348,210140.888100000098348
24331,6082,SW,1347,210100.923700000159442,210100.923700000159442
24332,6082,SE,1347,210139.884300000034273,210139.884300000034273
24333,6083,NW,2907,208563.089499999769032,208563.089499999769032
24334,6083,NE,2907,208594.984299999661744,208594.984299999661744
24335,6083,SW,2907,208562.990899999625981,208562.990899999625981
24336,6083,SE,2907,208595.241799999959767,208595.241799999959767
24337,6084,NW,2920,208557.996500000357628,208557.996500000357628
24338,6084,NE,2920,208595.241799999959767,208595.241799999959767
24339,6084,SW,2920,208557.471300000324845,208557.471300000324845
24340,6084,SE,2920,208595.853299999609590,208595.853299999609590
24341,6085,NW,2919,208547.750900000333786,208547.750900000333786
24342,6085,NE,2919,208550.923700000159442,208550.923700000159442
24343,6085,SW,2919,208547.612200000323355,208547.612200000323355
24344,6085,SE,2919,208550.923700000159442,208550.923700000159442
24345,6086,NW,2920,208550.923700000159442,208550.923700000159442
24346,6086,NE,2920,208568.354399999603629,208568.354399999603629
24347,6086,SW,2920,208550.923700000159442,208550.923700000159442
24348,6086,SE,2920,208568.204199999570847,208568.204199999570847
24349,6087,NW,2938,208541.680900000035763,208541.680900000035763
24350,6087,NE,2938,208550.923700000159442,208550.923700000159442
24351,6087,SW,2938,208540.611299999989569,208540.611299999989569
24352,6087,SE,2938,208550.923700000159442,208550.923700000159442
24353,6088,NW,2939,208559.459800000302494,208559.459800000302494
24354,6088,NE,2939,208578.655000000260770,208578.655000000260770
24355,6088,SW,2939,208550.923700000159442,208550.923700000159442
24356,6088,SE,2939,208578.732699999585748,208578.732699999585748
24357,6089,NW,3264,209648.846499999985099,209648.846499999985099
24358,6089,NE,3264,209650.923700000159442,209650.923700000159442
24359,6089,SW,3264,209648.846499999985099,209648.846499999985099
24360,6089,SE,3264,209650.923700000159442,209650.923700000159442
24361,6090,NW,3265,209650.923700000159442,209650.923700000159442
24362,6090,NE,3265,209671.436900000087917,209671.436900000087917
24363,6090,SW,3265,209650.923700000159442,209650.923700000159442
24364,6090,SE,3265,209681.926699999719858,209681.926699999719858
24365,6091,NW,3273,209616.453999999910593,209616.453999999910593
24366,6091,NE,3273,209650.923700000159442,209650.923700000159442
24367,6091,SW,3273,209619.183500000275671,209619.183500000275671
24368,6091,SE,3273,209650.923700000159442,209650.923700000159442
24369,6092,NW,3274,209650.923700000159442,209650.923700000159442
24370,6092,NE,3274,209681.926699999719858,209681.926699999719858
24371,6092,SW,3274,209650.923700000159442,209650.923700000159442
24372,6092,SE,3274,209687.409799999557436,209687.409799999557436
24373,6093,NW,3278,209621.883999999612570,209621.883999999612570
24374,6093,NE,3278,209634.756799999624491,209634.756799999624491
24375,6093,SW,3278,209625.790000000037253,209625.790000000037253
24376,6093,SE,3278,209634.756799999624491,209634.756799999624491
24377,6094,NW,3450,210300.923700000159442,210300.923700000159442
24378,6094,NE,3450,210300.923700000159442,210300.923700000159442
24379,6094,SW,3450,210298.353699999861419,210298.353699999861419
24380,6094,SE,3450,210300.923700000159442,210300.923700000159442
24381,6095,NW,3451,210302.233900000341237,210302.233900000341237
24382,6095,NE,3451,210344.586199999786913,210344.586199999786913
24383,6095,SW,3451,210300.923700000159442,210300.923700000159442
24384,6095,SE,3451,210350.923700000159442,210350.923700000159442
24385,6096,NW,3452,210350.923700000159442,210350.923700000159442
24386,6096,NE,3452,210363.031700000166893,210363.031700000166893
24387,6096,SW,3452,210350.923700000159442,210350.923700000159442
24388,6096,SE,3452,210362.891800000332296,210362.891800000332296
24389,6097,NW,3470,210298.353699999861419,210298.353699999861419
24390,6097,NE,3470,210300.923700000159442,210300.923700000159442
24391,6097,SW,3470,210273.464599999599159,210273.464599999599159
24392,6097,SE,3470,210300.923700000159442,210300.923700000159442
24393,6098,NW,3471,210300.923700000159442,210300.923700000159442
24394,6098,NE,3471,210350.923700000159442,210350.923700000159442
24395,6098,SW,3471,210300.923700000159442,210300.923700000159442
24396,6098,SE,3471,210339.121199999935925,210339.121199999935925
24397,6099,NW,3472,210350.923700000159442,210350.923700000159442
24398,6099,NE,3472,210362.891800000332296,210362.891800000332296
24399,6099,SW,3472,210350.923700000159442,210350.923700000159442
24400,6099,SE,3472,210350.923700000159442,210350.923700000159442
24401,6100,NW,3486,210273.464599999599159,210273.464599999599159
24402,6100,NE,3486,210300.923700000159442,210300.923700000159442
24403,6100,SW,3486,210269.230499999597669,210269.230499999597669
24404,6100,SE,3486,210300.923700000159442,210300.923700000159442
24405,6101,NW,3487,210300.923700000159442,210300.923700000159442
24406,6101,NE,3487,210339.121199999935925,210339.121199999935925
24407,6101,SW,3487,210300.923700000159442,210300.923700000159442
24408,6101,SE,3487,210321.497000000439584,210321.497000000439584
24409,6102,NW,3469,210213.253200000151992,210213.253200000151992
24410,6102,NE,3469,210227.248200000263751,210227.248200000263751
24411,6102,SW,3469,210209.207899999804795,210209.207899999804795
24412,6102,SE,3469,210227.473000000230968,210227.473000000230968
24413,6103,NW,3484,210200.923700000159442,210200.923700000159442
24414,6103,NE,3484,210200.923700000159442,210200.923700000159442
24415,6103,SW,3484,210184.615100000053644,210184.615100000053644
24416,6103,SE,3484,210200.923700000159442,210200.923700000159442
24417,6104,NW,3485,210206.102099999785423,210206.102099999785423
24418,6104,NE,3485,210227.473000000230968,210227.473000000230968
24419,6104,SW,3485,210200.923700000159442,210200.923700000159442
24420,6104,SE,3485,210228.034799999557436,210228.034799999557436
24421,6105,NW,3502,210184.615100000053644,210184.615100000053644
24422,6105,NE,3502,210200.923700000159442,210200.923700000159442
24423,6105,SW,3502,210179.273699999786913,210179.273699999786913
24424,6105,SE,3502,210200.923700000159442,210200.923700000159442
24425,6106,NW,3503,210200.923700000159442,210200.923700000159442
24426,6106,NE,3503,210228.034799999557436,210228.034799999557436
24427,6106,SW,3503,210200.923700000159442,210200.923700000159442
24428,6106,SE,3503,210214.115799999795854,210214.115799999795854
24429,6107,NW,3468,210173.290300000458956,210173.290300000458956
24430,6107,NE,3468,210185.818799999542534,210185.818799999542534
24431,6107,SW,3468,210159.546699999831617,210159.546699999831617
24432,6107,SE,3468,210175.040000000037253,210175.040000000037253
24433,6108,NW,3483,210150.923700000159442,210150.923700000159442
24434,6108,NE,3483,210150.923700000159442,210150.923700000159442
24435,6108,SW,3483,210137.404299999587238,210137.404299999587238
24436,6108,SE,3483,210150.923700000159442,210150.923700000159442
24437,6109,NW,3484,210159.546699999831617,210159.546699999831617
24438,6109,NE,3484,210175.040000000037253,210175.040000000037253
24439,6109,SW,3484,210150.923700000159442,210150.923700000159442
24440,6109,SE,3484,210151.082399999722838,210151.082399999722838
24441,6110,NW,3501,210145.591799999587238,210145.591799999587238
24442,6110,NE,3501,210150.923700000159442,210150.923700000159442
24443,6110,SW,3501,210145.591799999587238,210145.591799999587238
24444,6110,SE,3501,210150.043899999931455,210150.043899999931455
24445,6111,NW,3502,210150.923700000159442,210150.923700000159442
24446,6111,NE,3502,210151.082399999722838,210151.082399999722838
24447,6111,SW,3502,210150.923700000159442,210150.923700000159442
24448,6111,SE,3502,210150.923700000159442,210150.923700000159442
